"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/DarkMemoireProject/Assets/Heir/maria_M1.maria_M1","0","0","0","24","0","Compiling maria_M1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/DarkMemoireProject/Assets/Detective/SpacePirate_M.SpacePirate_M","0","0","0","24","0","Compiling SpacePirate_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Engine/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.M_smoke_subUV_blackbody","0","0","0","24","0","Compiling M_smoke_subUV_blackbody: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/DarkMemoireProject/Resources/Images/Background/dark_bg_04_material.dark_bg_04_material","0","0","0","21","0","Compiling dark_bg_04_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Materials/CircleMask.CircleMask","0","0","0","15","0","Compiling CircleMask: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/DarkMemoireProject/Assets/XBot/Beta_Joints_MAT.Beta_Joints_MAT","0","0","0","24","0","Compiling Beta_Joints_MAT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/DarkMemoireProject/Assets/XBot/Beta_HighLimbsGeoSG2.Beta_HighLimbsGeoSG2","0","0","0","24","0","Compiling Beta_HighLimbsGeoSG2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","0","0","0","2","0","Compiling M_BlackBackground: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Props_Opaque.M_Props_Opaque","0","0","0","51","0","Compiling M_Props_Opaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Props_Opaque.M_Props_Opaque","0","0","0","51","51","Compiling M_Props_Opaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'BentNormals?2-1'=True, StaticSwitch'Emission?2-1'=False, StaticSwitch'MaskedColorChange?2-1'=False, StaticSwitch'MaskedHueShift?2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Props_Opaque.M_Props_Opaque","0","0","0","51","0","Compiling M_Props_Opaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'BentNormals?2-1'=False, StaticSwitch'Emission?2-1'=True, StaticSwitch'MaskedColorChange?2-1'=False, StaticSwitch'MaskedHueShift?2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Props_Opaque.M_Props_Opaque","0","0","0","51","0","Compiling M_Props_Opaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'BentNormals?2-1'=False, StaticSwitch'Emission?2-1'=False, StaticSwitch'MaskedColorChange?2-1'=False, StaticSwitch'MaskedHueShift?2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","0","102","0","Compiling Master_Props_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithInstancedStaticMeshes,bUsedWithClothing}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","0","102","0","Compiling Master_Props_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithInstancedStaticMeshes,bUsedWithClothing}, StaticSwitch'UseAO2-1'=False, StaticSwitch'UseColorOverlay2-1'=True, StaticSwitch'UseDetailNormal2-1'=False, StaticSwitch'UseFresnelRoughness2-1'=True, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseScreenPercentage2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","0","102","0","Compiling Master_Props_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithInstancedStaticMeshes,bUsedWithClothing}, StaticSwitch'UseAO2-1'=False, StaticSwitch'UseColorOverlay2-1'=False, StaticSwitch'UseDetailNormal2-1'=False, StaticSwitch'UseFresnelRoughness2-1'=True, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseScreenPercentage2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","0","102","0","Compiling Master_Props_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithInstancedStaticMeshes,bUsedWithClothing}, StaticSwitch'UseAO2-1'=False, StaticSwitch'UseColorOverlay2-1'=False, StaticSwitch'UseDetailNormal2-1'=False, StaticSwitch'UseFresnelRoughness2-1'=True, StaticSwitch'UseMetallic2-1'=True, StaticSwitch'UseScreenPercentage2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Tiling.M_Tiling","0","0","0","51","51","Compiling M_Tiling: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Tiling.M_Tiling","0","0","0","51","51","Compiling M_Tiling: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Masked_ColorChange?2-1'=True, StaticSwitch'MaskedHueShift?2-1'=False, StaticSwitch'ParallaxOcclusionMapping?2-1'=False, StaticSwitch'ParallaxPixelOffset?2-1'=False, StaticSwitch'Temporal_Antialiasing?2-1'=True"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Tiling.M_Tiling","0","0","0","51","51","Compiling M_Tiling: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Masked_ColorChange?2-1'=False, StaticSwitch'MaskedHueShift?2-1'=False, StaticSwitch'ParallaxOcclusionMapping?2-1'=False, StaticSwitch'ParallaxPixelOffset?2-1'=False, StaticSwitch'Temporal_Antialiasing?2-1'=True"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","0","21","0","Compiling M_Wood_Floor_Walnut_Polished: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","0","21","0","Compiling M_Rock_Slate: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Classic_Commode.M_Classic_Commode","0","0","0","21","0","Compiling M_Classic_Commode: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Classic_Cupboard.M_Classic_Cupboard","0","0","0","12","0","Compiling M_Classic_Cupboard: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","0","21","0","Compiling M_Wood_Walnut: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Master_mat.Master_mat","0","0","0","21","0","Compiling Master_mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_TV.M_TV","0","0","0","21","0","Compiling M_TV: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Rugs.M_Rugs","0","0","0","51","51","Compiling M_Rugs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Rugs.M_Rugs","0","0","0","51","51","Compiling M_Rugs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Basecolor_Map?2-1'=True, StaticSwitch'Tile_With_Pom?2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Picture_frame.M_Picture_frame","0","0","0","21","0","Compiling M_Picture_frame: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Picture.M_Picture","0","0","0","21","0","Compiling M_Picture: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Modern_Bed_2.M_Modern_Bed_2","0","0","0","21","0","Compiling M_Modern_Bed_2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Props_AlphaMasked.M_Props_AlphaMasked","0","0","0","53","0","Compiling M_Props_AlphaMasked: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Glass_02.M_Glass_02","0","0","0","42","0","Compiling M_Glass_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","0","21","0","Compiling M_Frame: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Commode.M_Commode","0","0","0","21","0","Compiling M_Commode: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Chrome.M_Chrome","0","0","0","21","0","Compiling M_Chrome: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Classic_Leather_armchair.M_Classic_Leather_armchair","0","0","0","21","0","Compiling M_Classic_Leather_armchair: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Glass_01.M_Glass_01","0","0","0","42","0","Compiling M_Glass_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/MM_Tables_and_Chairs.MM_Tables_and_Chairs","0","0","0","21","0","Compiling MM_Tables_and_Chairs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Metall.M_Metall","0","0","0","21","0","Compiling M_Metall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","0","0","0","21","0","Compiling M_Bed_Lamp_Glowing_Part: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","0","0","0","21","0","Compiling M_Bed_Lamp_3: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bathtub.M_Bathtub","0","0","0","21","0","Compiling M_Bathtub: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","0","33","0","Compiling Master_WorldMaterial_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","0","33","66","Compiling Master_WorldMaterial_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'UseAO2-1'=False, StaticSwitch'UseColorOverlay2-1'=True, StaticSwitch'UseFresnelRoughness2-1'=True, StaticSwitch'UseMetallic2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Metal_Mat.Master_Metal_Mat","0","0","0","45","0","Compiling Master_Metal_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Metal_Mat.Master_Metal_Mat","0","0","0","45","0","Compiling Master_Metal_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}, StaticSwitch'UseBaseColor2-1'=True, StaticSwitch'UseDetailNormal2-1'=False, StaticSwitch'UseDirt2-1'=False, StaticSwitch'UseDirtNormalOnly2-1'=False, StaticSwitch'UseFresnelRoughness2-1'=True, StaticSwitch'UseNormal2-1'=True, StaticSwitch'UseRoughness2-1'=True"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","0","268","0","Compiling Master_Props_Masked_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithInstancedStaticMeshes,bUsedWithClothing}"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","0","268","0","Compiling Master_Props_Masked_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithInstancedStaticMeshes,bUsedWithClothing}, StaticSwitch'EmissiveColor2-1'=False, StaticSwitch'UseAO2-1'=False, StaticSwitch'UseColorOverlay2-1'=True, StaticSwitch'UseFresnelRoughness2-1'=True, StaticSwitch'UseMetallic2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","0","268","0","Compiling Master_Props_Masked_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithInstancedStaticMeshes,bUsedWithClothing}, StaticSwitch'EmissiveColor2-1'=False, StaticSwitch'UseAO2-1'=False, StaticSwitch'UseColorOverlay2-1'=False, StaticSwitch'UseFresnelRoughness2-1'=True, StaticSwitch'UseMetallic2-1'=False"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","0","0","102","0","Compiling Master_Glass_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}"
